year,month,day,hour,DEWP,TEMP,PRES,Iws,Is,Ir,season,time_of_day,wind_NE,wind_NW,wind_SE,wind_cv,temp_dewp_gap,wind_pressure,precip_total,is_heating_season,cluster,air_quality,pm2.5
2014,7,15,14,17,31.0,1003.0,20.12,0,0,2,2,0,0,1,0,14.0,20180.36,0,0,1,Moderate,50.0
2012,8,2,7,20,23.0,1008.0,7.6,0,0,2,1,0,1,0,0,3.0,7660.799999999999,0,0,0,Good,15.0
2013,8,20,22,22,24.0,1008.0,1.79,0,0,2,3,1,0,0,0,2.0,1804.32,0,0,5,Unhealthy,123.0
2014,2,20,3,-7,-4.0,1030.0,35.32,0,0,0,0,0,0,1,0,3.0,36379.6,0,1,2,Very_Unhealthy,160.0
2012,12,2,21,-5,-4.0,1018.0,0.89,0,0,0,3,1,0,0,0,1.0,906.02,0,1,5,Hazardous,259.0
2011,5,25,15,9,29.0,1012.0,52.09,0,0,1,2,0,0,1,0,20.0,52715.08,0,0,1,Moderate,66.0
2013,1,23,14,-5,-3.0,1016.0,5.37,0,0,0,2,0,0,1,0,2.0,5455.92,0,1,2,Hazardous,283.5
2014,10,6,21,8,12.0,1021.0,0.89,0,0,3,3,0,0,0,1,4.0,908.69,0,0,4,Moderate,74.0
2013,10,24,2,-12,7.0,1027.0,52.09,0,0,3,0,0,1,0,0,19.0,53496.43,0,0,3,Good,13.0
2013,5,11,2,8,14.0,997.0,0.89,0,0,1,0,0,0,0,1,6.0,887.33,0,0,4,Moderate,52.0
2014,9,25,0,15,17.0,1017.0,1.79,0,0,3,0,0,0,1,0,2.0,1820.43,0,0,1,Unhealthy_Sensitive,111.0
2011,2,26,11,-3,-2.0,1026.0,12.08,0,0,0,1,0,0,1,0,1.0,12394.08,0,1,2,Unhealthy_Sensitive,77.0
2010,4,16,21,5,9.0,1021.0,42.45,0,0,1,3,0,0,1,0,4.0,43341.45,0,0,1,Unhealthy_Sensitive,102.0
2013,8,29,5,18,21.0,999.0,3.13,0,0,2,0,0,1,0,0,3.0,3126.87,0,0,0,Moderate,73.0
2014,6,1,23,15,21.0,1012.0,1.79,0,0,2,3,0,0,1,0,6.0,1811.48,0,0,1,Moderate,59.0
2012,7,30,1,22,26.0,1001.0,4.92,0,0,2,0,0,1,0,0,4.0,4924.92,0,0,0,Moderate,72.0
2013,7,30,0,22,25.0,999.0,14.75,0,0,2,0,0,0,1,0,3.0,14735.25,0,0,1,Unhealthy_Sensitive,106.0
2012,2,10,6,-22,-6.0,1031.0,52.09,0,0,0,0,0,1,0,0,16.0,53704.79,0,1,3,Good,11.0
2014,7,8,2,21,25.0,1000.0,0.89,0,0,2,0,0,0,0,1,4.0,890.0,0,0,4,Very_Unhealthy,192.0
2011,9,12,7,13,14.0,1017.0,1.78,0,0,3,1,0,0,0,1,1.0,1810.26,0,0,4,Unhealthy_Sensitive,94.0
2010,9,22,10,3,18.0,1026.0,1.79,0,0,3,1,1,0,0,0,15.0,1836.54,0,0,5,Moderate,72.0
2012,4,12,1,-8,14.0,1011.0,8.04,0,0,1,0,0,1,0,0,22.0,8128.439999999999,0,0,0,Moderate,52.0
2013,3,10,17,-18,11.0,1024.0,45.15,0,0,1,2,0,0,1,0,29.0,46233.6,0,1,3,Moderate,42.0
2012,9,8,23,18,19.0,1014.0,0.89,0,0,3,3,0,0,0,1,1.0,902.46,0,0,4,Moderate,73.0
2010,3,15,5,-10,2.0,1020.0,11.17,0,0,1,0,0,1,0,0,12.0,11393.4,0,1,2,Unhealthy,132.0
2011,2,2,17,-17,5.0,1020.0,52.09,0,0,0,2,0,1,0,0,22.0,53131.8,0,1,3,Good,19.0
2012,5,20,8,16,21.0,1015.0,1.79,0,0,1,1,0,0,1,0,5.0,1816.85,0,0,1,Moderate,72.0
2010,3,28,2,-7,0.0,1028.0,33.98,0,0,1,0,0,0,1,0,7.0,34931.439999999995,0,1,2,Moderate,44.0
2013,12,26,20,-23,-1.0,1034.0,52.09,0,0,0,3,0,1,0,0,22.0,53861.060000000005,0,1,3,Good,16.0
2010,11,22,22,-7,-1.0,1022.0,0.89,0,0,3,3,1,0,0,0,6.0,909.58,0,1,5,Very_Unhealthy,181.0
2013,8,14,2,20,24.0,1004.0,0.89,0,0,2,0,0,0,0,1,4.0,893.5600000000001,0,0,4,Moderate,51.0
2013,2,4,9,-15,-4.0,1032.0,3.13,0,0,0,1,1,0,0,0,11.0,3230.16,0,1,2,Good,18.0
2013,2,18,13,-21,4.0,1026.0,5.37,0,0,0,2,0,0,0,1,25.0,5509.62,0,1,2,Good,23.0
2012,2,27,6,-9,-6.0,1027.0,0.89,0,0,0,0,1,0,0,0,3.0,914.03,0,1,2,Very_Unhealthy,155.0
2010,3,2,15,-12,8.0,1021.0,52.09,0,0,1,2,0,1,0,0,20.0,53183.89000000001,0,1,3,Moderate,36.0
2013,1,28,13,-5,2.0,1020.0,0.89,0,0,0,2,0,0,0,1,7.0,907.8,0,1,2,Hazardous,283.5
2014,5,16,13,1,30.0,1008.0,4.02,0,0,1,2,0,1,0,0,29.0,4052.16,0,0,0,Moderate,48.0
2011,3,8,17,-16,9.0,1021.0,0.89,0,0,1,2,0,0,0,1,25.0,908.69,0,1,2,Good,24.0
2014,3,19,13,-6,10.0,1023.0,11.18,0,0,1,2,0,1,0,0,16.0,11437.14,0,1,2,Unhealthy_Sensitive,79.0
2013,2,3,1,-10,-3.0,1027.0,5.37,0,0,0,0,0,0,1,0,7.0,5514.99,0,1,2,Unhealthy,129.0
2011,10,30,5,3,4.0,1020.0,0.89,0,0,3,0,0,0,1,0,1.0,907.8,0,0,1,Hazardous,283.5
2012,4,19,16,9,15.0,1011.0,1.79,0,0,1,2,1,0,0,0,6.0,1809.69,0,0,5,Very_Unhealthy,154.0
2012,10,7,23,12,14.0,1021.0,0.89,0,0,3,3,1,0,0,0,2.0,908.69,0,0,5,Very_Unhealthy,189.0
2013,8,16,8,24,27.0,997.0,1.79,0,0,2,1,0,0,1,0,3.0,1784.63,0,0,1,Moderate,75.0
2011,5,26,0,12,20.0,1014.0,8.05,0,0,1,0,0,0,1,0,8.0,8162.700000000001,0,0,1,Unhealthy_Sensitive,88.0
2010,10,18,7,1,8.0,1028.0,3.56,0,0,3,1,0,0,0,1,7.0,3659.68,0,0,4,Unhealthy_Sensitive,83.0
2013,6,20,22,17,27.0,1009.0,4.92,0,0,2,3,0,0,1,0,10.0,4964.28,0,0,1,Unhealthy,146.0
2013,3,9,3,-4,3.0,1000.0,0.89,0,0,1,0,0,0,0,1,7.0,890.0,0,1,4,Unhealthy,119.0
2010,3,14,14,-1,0.0,1019.0,26.38,0,0,1,2,0,1,0,0,1.0,26881.22,0,1,2,Unhealthy_Sensitive,78.0
2014,11,17,14,-11,12.0,1029.0,23.7,0,0,3,2,0,1,0,0,23.0,24387.3,0,1,3,Good,15.0
2011,4,10,11,-17,15.0,1025.0,3.13,0,0,1,1,0,0,0,1,32.0,3208.25,0,0,4,Good,10.0
2014,5,10,5,5,14.0,1016.0,0.89,0,0,1,0,0,0,0,1,9.0,904.24,0,0,4,Moderate,47.0
2013,8,25,0,18,22.0,1008.0,1.79,0,0,2,0,1,0,0,0,4.0,1804.32,0,0,5,Moderate,70.0
2011,6,23,7,22,23.0,998.0,9.84,0,0,2,1,0,0,1,0,1.0,9820.32,0,0,1,Very_Unhealthy,169.0
2011,5,13,21,-6,22.0,1012.0,52.09,0,0,1,3,0,1,0,0,28.0,52715.08,0,0,3,Moderate,40.0
2012,11,12,0,-12,3.0,1019.0,52.09,0,0,3,0,0,1,0,0,15.0,53079.71000000001,0,1,3,Good,10.0
2010,6,27,9,16,25.0,1005.0,3.13,0,0,2,1,0,0,1,0,9.0,3145.65,0,0,1,Very_Unhealthy,163.0
2010,1,29,17,-22,5.0,1020.0,52.09,0,0,0,2,0,1,0,0,27.0,53131.8,0,1,3,Moderate,42.0
2011,12,2,0,-4,-2.0,1026.0,4.47,0,0,0,0,0,0,1,0,2.0,4586.219999999999,0,1,2,Very_Unhealthy,243.0
2010,10,13,3,8,8.0,1019.0,4.46,0,0,3,0,0,0,0,1,0.0,4544.74,0,0,4,Unhealthy,143.0
2011,10,12,3,13,15.0,1020.0,3.57,0,0,3,0,1,0,0,0,2.0,3641.4,0,0,5,Very_Unhealthy,234.0
2012,8,30,1,22,24.0,1009.0,1.79,0,0,2,0,1,0,0,0,2.0,1806.11,0,0,5,Hazardous,260.0
2011,9,23,21,13,18.0,1014.0,4.92,0,0,3,3,0,0,1,0,5.0,4988.88,0,0,1,Very_Unhealthy,179.0
2011,8,15,2,24,24.0,1002.0,4.92,0,0,2,0,0,0,1,0,0.0,4929.84,0,0,1,Very_Unhealthy,175.0
2011,11,20,11,-12,4.0,1032.0,13.87,0,0,3,1,0,1,0,0,16.0,14313.839999999998,0,1,0,Moderate,42.0
2011,2,10,21,-4,-3.0,1029.0,1.78,0,0,0,3,0,0,1,0,1.0,1831.62,0,1,2,Unhealthy_Sensitive,98.0
2010,8,31,11,19,25.0,1010.0,6.71,0,0,2,1,0,0,1,0,6.0,6777.1,0,0,1,Unhealthy_Sensitive,92.0
2011,12,2,4,-3,-2.0,1024.0,1.78,0,0,0,0,0,0,1,0,1.0,1822.72,0,1,2,Hazardous,283.5
2014,9,7,21,20,24.0,1008.0,1.79,0,0,3,3,0,1,0,0,4.0,1804.32,0,0,0,Unhealthy,129.0
2011,12,29,4,-10,-4.0,1038.0,1.79,0,0,0,0,0,0,1,0,6.0,1858.02,0,1,2,Moderate,50.0
2014,8,21,11,20,29.0,1008.0,4.45,0,0,2,1,0,0,0,1,9.0,4485.6,0,0,4,Very_Unhealthy,163.0
2014,5,17,20,5,24.0,1012.0,45.58,0,0,1,3,0,0,1,0,19.0,46126.96,0,0,1,Moderate,41.0
2012,6,12,20,9,25.0,998.0,9.39,0,0,2,3,1,0,0,0,16.0,9371.22,0,0,5,Good,23.0
2012,10,18,0,2,4.0,1017.0,2.67,0,0,3,0,0,0,0,1,2.0,2715.39,0,0,4,Unhealthy_Sensitive,82.0
2012,12,5,15,-24,-2.0,1024.0,52.09,0,0,0,2,0,1,0,0,22.0,53340.16,0,1,3,Good,10.0
2014,11,22,6,-9,-3.0,1027.0,9.84,0,0,3,0,0,1,0,0,6.0,10105.68,0,1,0,Good,13.0
2014,12,7,13,-19,5.0,1025.0,21.91,0,0,0,2,0,1,0,0,24.0,22457.75,0,1,3,Good,34.0
2012,8,12,23,21,22.0,1009.0,0.89,0,0,2,3,0,0,0,1,1.0,898.01,0,0,4,Moderate,72.0
2010,3,21,18,-11,13.0,1009.0,21.9,0,0,1,2,0,0,1,0,24.0,22097.1,0,1,1,Unhealthy_Sensitive,106.0
2010,2,28,1,-4,-1.0,1019.0,0.45,0,0,0,0,0,0,0,1,3.0,458.55,0,1,2,Unhealthy_Sensitive,114.0
2012,5,14,12,0,24.0,1007.0,9.83,0,0,1,1,0,0,1,0,24.0,9898.81,0,0,1,Moderate,52.0
2013,3,27,21,-19,10.0,1016.0,4.92,0,0,1,3,1,0,0,0,29.0,4998.72,0,1,5,Good,15.0
2014,6,11,0,17,19.0,1010.0,0.89,0,0,2,0,0,0,1,0,2.0,898.9,0,0,1,Unhealthy_Sensitive,103.0
2010,8,11,13,23,26.0,1005.0,31.75,0,0,2,2,0,0,1,0,3.0,31908.75,0,0,1,Unhealthy,128.0
2010,10,16,14,8,18.0,1018.0,21.89,0,0,3,2,0,0,1,0,10.0,22284.02,0,0,1,Moderate,50.0
2012,5,17,20,8,22.0,1006.0,44.7,0,0,1,3,0,0,1,0,14.0,44968.2,0,0,1,Good,25.0
2014,6,8,8,14,21.0,1003.0,1.79,0,0,2,1,1,0,0,0,7.0,1795.37,0,0,5,Good,25.0
2011,3,7,17,-18,10.0,1020.0,52.09,0,0,1,2,0,1,0,0,28.0,53131.8,0,1,3,Good,22.0
2012,4,5,13,-12,19.0,1015.0,52.09,0,0,1,2,0,1,0,0,31.0,52871.350000000006,0,0,3,Good,22.0
2010,4,22,14,6,11.0,1020.0,38.0,0,0,1,2,0,1,0,0,5.0,38760.0,0,0,3,Moderate,38.0
2010,5,15,15,11,28.0,1011.0,0.89,0,0,1,2,0,0,0,1,17.0,899.79,0,0,4,Very_Unhealthy,188.0
2014,11,10,13,-5,15.0,1021.0,1.79,0,0,3,2,0,0,1,0,20.0,1827.59,0,1,1,Moderate,41.0
2010,3,12,23,-5,1.0,1025.0,8.04,0,0,1,3,0,0,1,0,6.0,8241.0,0,1,2,Unhealthy_Sensitive,91.0
2011,8,16,22,21,27.0,1006.0,21.91,0,0,2,3,0,0,1,0,6.0,22041.46,0,0,1,Moderate,37.0
2010,6,11,1,15,18.0,1013.0,0.89,0,0,2,0,1,0,0,0,3.0,901.57,0,0,5,Unhealthy_Sensitive,97.0
2010,12,31,21,-21,-6.0,1031.0,52.09,0,0,0,3,0,1,0,0,15.0,53704.79,0,1,3,Good,19.0
2011,8,17,20,19,23.0,1009.0,30.85,0,0,2,3,0,1,0,0,4.0,31127.65,0,0,0,Good,31.0
2014,5,10,10,7,17.0,1017.0,9.84,0,0,1,1,0,0,1,0,10.0,10007.28,0,0,1,Moderate,51.0
2012,6,16,18,14,28.0,1002.0,1.79,0,0,2,2,0,0,1,0,14.0,1793.58,0,0,1,Good,21.0
2012,7,4,12,19,31.0,1001.0,6.26,0,0,2,1,0,0,1,0,12.0,6266.26,0,0,1,Unhealthy_Sensitive,83.0
2010,8,29,17,17,31.0,1005.0,18.33,0,0,2,2,0,0,1,0,14.0,18421.65,0,0,1,Moderate,54.0
2010,6,26,15,17,32.0,1005.0,3.13,0,0,2,2,0,0,1,0,15.0,3145.65,0,0,1,Very_Unhealthy,152.0
2013,4,10,20,-14,9.0,1017.0,52.09,0,0,1,3,0,1,0,0,23.0,52975.530000000006,0,0,3,Good,17.0
2010,11,13,1,-14,7.0,1023.0,52.09,0,0,3,0,0,1,0,0,21.0,53288.07000000001,0,1,3,Good,16.0
2010,9,10,6,15,16.0,1009.0,0.89,0,0,3,0,0,0,0,1,1.0,898.01,0,0,4,Moderate,50.0
2010,7,1,22,20,22.0,1000.0,3.13,0,0,2,3,0,1,0,0,2.0,3130.0,0,0,0,Good,27.0
2014,6,5,18,14,33.0,1002.0,4.02,0,0,2,2,0,0,1,0,19.0,4028.04,0,0,1,Moderate,55.0
2010,12,17,3,-19,-1.0,1013.0,16.99,0,0,0,0,0,1,0,0,18.0,17210.87,0,1,2,Moderate,36.0
2014,1,15,2,-15,-7.0,1034.0,2.68,0,0,0,0,0,1,0,0,8.0,2771.1200000000003,0,1,2,Very_Unhealthy,172.0
2013,4,29,21,-14,24.0,1011.0,52.09,0,0,1,3,0,1,0,0,38.0,52662.990000000005,0,0,3,Good,31.0
2010,5,14,8,8,17.0,1017.0,12.52,0,0,1,1,0,0,1,0,9.0,12732.84,0,0,1,Unhealthy,117.0
2012,1,11,19,-16,-4.0,1032.0,28.16,0,0,0,3,0,0,1,0,12.0,29061.12,0,1,2,Moderate,71.0
2013,1,28,5,-5,-4.0,1021.0,0.89,0,0,0,0,1,0,0,0,1.0,908.69,0,1,5,Hazardous,283.5
2012,4,20,15,11,12.0,1017.0,34.41,0,0,1,2,0,0,1,0,1.0,34994.969999999994,0,0,1,Unhealthy,149.0
2013,8,5,9,19,26.0,999.0,9.84,0,0,2,1,0,1,0,0,7.0,9830.16,0,0,0,Moderate,39.0
2011,8,11,0,24,25.0,1007.0,1.79,0,0,2,0,1,0,0,0,1.0,1802.53,0,0,5,Moderate,74.0
2011,6,26,23,16,24.0,999.0,4.92,0,0,2,3,0,1,0,0,8.0,4915.08,0,0,0,Moderate,62.0
2012,12,24,19,-23,-7.0,1031.0,17.88,0,0,0,3,0,1,0,0,16.0,18434.28,0,1,2,Moderate,72.0
2014,3,19,5,-8,6.0,1021.0,1.79,0,0,1,0,0,0,1,0,14.0,1827.59,0,1,2,Moderate,70.0
2010,4,5,11,0,15.0,1012.0,1.79,0,0,1,1,0,0,1,0,15.0,1811.48,0,0,1,Very_Unhealthy,171.0
2011,12,1,4,-9,-7.0,1036.0,1.79,0,0,0,0,0,1,0,0,2.0,1854.44,0,1,2,Very_Unhealthy,215.0
2013,12,18,2,-20,-6.0,1036.0,51.86,0,0,0,0,1,0,0,0,14.0,53726.96,0,1,3,Good,10.0
2014,1,19,7,-7,-2.0,1026.0,0.89,0,0,0,1,0,0,0,1,5.0,913.14,0,1,2,Unhealthy,133.0
2012,5,17,21,9,20.0,1007.0,48.72,0,0,1,3,0,0,1,0,11.0,49061.04,0,0,1,Good,27.0
2010,11,5,22,3,7.0,1018.0,2.67,0,0,3,3,0,0,0,1,4.0,2718.06,0,1,4,Very_Unhealthy,187.0
2012,7,16,17,16,33.0,1006.0,11.17,0,0,2,2,0,0,1,0,17.0,11237.02,0,0,1,Moderate,45.0
2013,8,21,23,18,21.0,1007.0,32.64,0,0,2,3,0,0,1,0,3.0,32868.48,0,0,1,Unhealthy_Sensitive,90.0
2011,11,4,6,9,11.0,1023.0,1.79,0,0,3,0,0,1,0,0,2.0,1831.17,0,1,0,Unhealthy_Sensitive,91.0
2010,5,27,22,16,18.0,1015.0,0.89,0,0,1,3,0,0,0,1,2.0,903.35,0,0,4,Moderate,72.0
2014,10,18,21,11,13.0,1016.0,1.78,0,0,3,3,0,0,1,0,2.0,1808.48,0,0,1,Hazardous,283.5
2014,4,28,9,8,20.0,1021.0,15.19,0,0,1,1,0,1,0,0,12.0,15508.99,0,0,0,Unhealthy_Sensitive,106.0
2010,12,27,3,-17,-9.0,1011.0,8.5,0,0,0,0,0,1,0,0,8.0,8593.5,0,1,2,Very_Unhealthy,161.0
2011,5,12,1,-12,18.0,1010.0,52.09,0,0,1,0,0,1,0,0,30.0,52610.9,0,0,3,Moderate,75.0
2012,9,3,12,11,25.0,1012.0,12.06,0,0,3,1,0,1,0,0,14.0,12204.72,0,0,0,Good,10.0
2014,12,24,20,-14,2.0,1033.0,52.09,0,0,0,3,0,1,0,0,16.0,53808.97,0,1,3,Good,23.0
2013,3,6,3,-6,2.0,1013.0,9.84,0,0,1,0,0,1,0,0,8.0,9967.92,0,1,2,Very_Unhealthy,207.0
2014,1,25,15,-24,6.0,1027.0,31.29,0,0,0,2,1,0,0,0,30.0,32134.83,0,1,2,Good,19.0
2011,3,16,2,-13,1.0,1026.0,3.13,0,0,1,0,1,0,0,0,14.0,3211.38,0,1,5,Good,7.0
2010,9,14,11,17,30.0,1014.0,1.79,0,0,3,1,0,0,0,1,13.0,1815.06,0,0,4,Very_Unhealthy,182.0
2014,1,19,5,-7,-3.0,1027.0,1.78,0,0,0,0,0,0,0,1,4.0,1828.06,0,1,2,Unhealthy_Sensitive,114.0
2011,1,8,20,-20,-3.0,1033.0,52.09,0,0,0,3,0,1,0,0,17.0,53808.97,0,1,3,Moderate,72.0
2010,2,25,10,0,5.0,1017.0,6.7,0,0,0,1,0,0,1,0,5.0,6813.900000000001,0,1,2,Very_Unhealthy,241.0
2013,8,12,11,22,28.0,1005.0,35.33,0,0,2,1,0,0,1,0,6.0,35506.65,0,0,1,Moderate,56.0
2014,7,14,22,13,29.0,1002.0,4.02,0,0,2,3,1,0,0,0,16.0,4028.04,0,0,5,Good,15.0
2014,7,11,3,18,22.0,999.0,0.89,0,0,2,0,1,0,0,0,4.0,889.11,0,0,5,Moderate,58.0
2010,11,26,0,-9,-2.0,1024.0,2.68,0,0,3,0,0,1,0,0,7.0,2744.32,0,1,0,Unhealthy,142.0
2012,11,3,3,5,6.0,1020.0,1.78,0,0,3,0,0,0,1,0,1.0,1815.6,0,1,0,Very_Unhealthy,199.0
2014,1,18,18,-19,3.0,1032.0,17.88,0,0,0,2,0,0,1,0,22.0,18452.16,0,1,2,Unhealthy_Sensitive,95.0
2012,2,2,15,-24,-2.0,1033.0,3.13,0,0,0,2,0,1,0,0,22.0,3233.29,0,1,2,Good,13.0
2012,11,12,21,-11,6.0,1017.0,52.09,0,0,3,3,0,1,0,0,17.0,52975.530000000006,0,1,3,Good,35.0
2010,2,10,8,-23,-4.0,1032.0,52.09,0,0,0,1,1,0,0,0,19.0,53756.880000000005,0,1,3,Good,9.0
2014,4,17,13,8,15.0,1013.0,3.13,0,0,1,2,1,0,0,0,7.0,3170.69,0,0,5,Unhealthy_Sensitive,103.0
2011,2,9,23,-7,-3.0,1028.0,44.25,0,0,0,3,0,0,1,0,4.0,45489.0,0,1,3,Good,35.0
2010,5,26,7,12,23.0,1013.0,0.89,0,0,1,1,0,0,0,1,11.0,901.57,0,0,4,Moderate,65.0
2014,9,8,8,8,23.0,1012.0,13.41,0,0,3,1,0,1,0,0,15.0,13570.92,0,0,0,Good,3.0
2014,10,14,14,0,21.0,1017.0,7.15,0,0,3,2,0,0,1,0,21.0,7271.55,0,0,1,Moderate,49.0
2013,1,10,0,-15,-12.0,1029.0,0.89,0,0,0,0,1,0,0,0,3.0,915.81,0,1,2,Hazardous,283.5
2012,9,13,21,8,20.0,1014.0,3.13,0,0,3,3,0,1,0,0,12.0,3173.82,0,0,0,Good,14.0
2013,7,31,20,18,24.0,1000.0,9.83,0,0,2,3,0,1,0,0,6.0,9830.0,0,0,0,Unhealthy_Sensitive,85.0
2012,5,13,7,14,15.0,1009.0,52.09,0,0,1,1,0,0,1,0,1.0,52558.810000000005,0,0,1,Very_Unhealthy,186.0
2011,9,11,12,15,21.0,1020.0,2.68,0,0,3,1,0,0,0,1,6.0,2733.6000000000004,0,0,4,Good,33.0
2014,3,31,1,-1,17.0,1016.0,31.29,0,0,1,0,0,0,1,0,18.0,31790.64,0,1,1,Unhealthy_Sensitive,106.0
2010,2,11,21,-21,-5.0,1036.0,8.05,0,0,0,3,0,1,0,0,16.0,8339.800000000001,0,1,2,Good,24.0
2011,6,14,12,17,31.0,1003.0,7.15,0,0,2,1,0,0,1,0,14.0,7171.450000000001,0,0,1,Very_Unhealthy,205.0
2014,11,21,15,-11,15.0,1019.0,4.92,0,0,3,2,0,1,0,0,26.0,5013.48,0,1,0,Unhealthy_Sensitive,88.0
2014,12,5,12,-23,2.0,1027.0,29.05,0,0,0,1,0,1,0,0,25.0,29834.35,0,1,3,Good,13.0
2010,9,20,12,15,19.0,1013.0,10.74,0,0,3,1,0,1,0,0,4.0,10879.62,0,0,0,Unhealthy,124.0
2010,5,17,0,13,15.0,1013.0,52.09,0,0,1,0,0,0,1,0,2.0,52767.170000000006,0,0,1,Moderate,51.0
2014,7,28,19,20,33.0,1002.0,47.82,0,0,2,3,0,0,1,0,13.0,47915.64,0,0,1,Unhealthy_Sensitive,77.0
2010,10,22,1,9,11.0,1021.0,3.56,0,0,3,0,1,0,0,0,2.0,3634.76,0,0,5,Very_Unhealthy,176.0
2010,7,3,8,22,28.0,1002.0,2.67,0,0,2,1,0,0,0,1,6.0,2675.34,0,0,4,Moderate,73.0
2012,11,9,23,3,7.0,1025.0,4.46,0,0,3,3,0,0,1,0,4.0,4571.5,0,1,1,Unhealthy,127.0
2014,12,10,3,-5,-3.0,1028.0,2.67,0,0,0,0,0,0,1,0,2.0,2744.76,0,1,2,Hazardous,283.5
2010,1,10,22,-16,-4.0,1034.0,44.26,0,0,0,3,0,1,0,0,12.0,45764.84,0,1,3,Good,24.0
2014,1,16,15,-15,5.0,1027.0,3.58,0,0,0,2,0,0,1,0,20.0,3676.66,0,1,2,Hazardous,283.5
2012,4,3,7,-12,5.0,1020.0,4.02,0,0,1,1,1,0,0,0,17.0,4100.4,0,0,5,Good,32.0
2011,5,15,13,-3,26.0,1011.0,3.13,0,0,1,2,0,0,0,1,29.0,3164.43,0,0,4,Good,16.0
2011,8,20,4,19,19.0,1013.0,1.79,0,0,2,0,1,0,0,0,0.0,1813.27,0,0,5,Unhealthy_Sensitive,81.0
2010,8,1,6,22,24.0,1008.0,0.45,0,0,2,0,0,0,0,1,2.0,453.6,0,0,4,Good,33.0
2011,2,12,5,-20,-9.0,1035.0,20.11,0,0,0,0,1,0,0,0,11.0,20813.85,0,1,2,Good,10.0
2012,9,17,12,5,26.0,1014.0,4.02,0,0,3,1,1,0,0,0,21.0,4076.28,0,0,5,Good,23.0
2011,3,8,16,-16,9.0,1021.0,4.92,0,0,1,2,0,0,1,0,25.0,5023.32,0,1,2,Good,24.0
2011,10,31,19,12,14.0,1023.0,1.78,0,0,3,3,0,0,0,1,2.0,1820.94,0,0,4,Very_Unhealthy,245.0
2012,11,26,20,-16,4.0,1019.0,11.17,0,0,3,3,0,0,1,0,20.0,11382.23,0,1,1,Moderate,44.0
2014,11,10,18,-2,9.0,1019.0,1.34,0,0,3,2,0,0,0,1,11.0,1365.46,0,1,4,Unhealthy_Sensitive,79.0
2014,3,9,18,-11,7.0,1025.0,17.44,0,0,1,2,0,0,1,0,18.0,17876.0,0,1,2,Unhealthy,124.0
2014,10,9,19,15,16.0,1019.0,3.12,0,0,3,3,0,0,0,1,1.0,3179.28,0,0,4,Hazardous,283.5
2012,5,13,17,12,22.0,1004.0,52.09,0,0,1,2,0,0,1,0,10.0,52298.36,0,0,1,Moderate,55.0
2010,12,10,8,-6,2.0,1002.0,5.81,0,0,0,1,0,0,1,0,8.0,5821.62,0,1,2,Very_Unhealthy,221.0
2013,6,17,5,17,21.0,1003.0,1.79,0,0,2,0,0,1,0,0,4.0,1795.37,0,0,0,Good,25.0
2013,11,18,17,-20,5.0,1025.0,52.09,0,0,3,2,0,1,0,0,25.0,53392.25,0,1,3,Good,8.0
2013,12,20,16,-21,1.0,1034.0,4.92,0,0,0,2,1,0,0,0,22.0,5087.28,0,1,5,Good,24.0
2014,6,11,21,14,26.0,1008.0,8.94,0,0,2,3,0,0,1,0,12.0,9011.52,0,0,1,Moderate,40.0
2011,8,2,11,20,31.0,1008.0,3.13,0,0,2,1,0,0,0,1,11.0,3155.04,0,0,4,Moderate,72.0
2013,1,28,6,-5,-4.0,1021.0,1.78,0,0,0,0,1,0,0,0,1.0,1817.38,0,1,5,Hazardous,283.5
2014,1,9,9,-25,-4.0,1035.0,27.72,0,0,0,1,0,1,0,0,21.0,28690.2,0,1,3,Good,22.0
2011,6,15,13,20,31.0,1002.0,20.12,0,0,2,2,0,0,1,0,11.0,20160.24,0,0,1,Very_Unhealthy,164.0
2012,8,14,18,15,22.0,1006.0,40.68,0,0,2,2,0,0,1,0,7.0,40924.08,0,0,1,Moderate,50.0
2010,2,10,9,-23,-4.0,1033.0,52.09,0,0,0,1,1,0,0,0,19.0,53808.97,0,1,3,Good,20.0
2012,4,6,20,-4,9.0,1019.0,20.12,0,0,1,3,0,0,1,0,13.0,20502.28,0,0,1,Good,28.0
2014,3,4,5,-6,-1.0,1025.0,1.79,0,0,1,0,1,0,0,0,5.0,1834.75,0,1,5,Moderate,75.0
2012,6,29,7,20,21.0,1005.0,3.58,0,0,2,1,0,0,1,0,1.0,3597.9,0,0,1,Unhealthy_Sensitive,90.0
2013,10,20,14,-6,20.0,1023.0,1.79,0,0,3,2,0,1,0,0,26.0,1831.17,0,0,0,Good,14.0
2013,6,1,1,15,22.0,1003.0,3.58,0,0,2,0,0,0,1,0,7.0,3590.74,0,0,1,Unhealthy,121.0
2011,9,3,15,17,27.0,1013.0,24.13,0,0,3,2,0,0,1,0,10.0,24443.69,0,0,1,Moderate,61.0
2010,8,7,16,20,28.0,1008.0,28.61,0,0,2,2,0,0,1,0,8.0,28838.88,0,0,1,Unhealthy_Sensitive,101.0
2012,11,4,19,0,5.0,1015.0,52.09,0,0,3,3,0,1,0,0,5.0,52871.350000000006,0,1,3,Good,30.0
2013,2,1,16,-15,2.0,1030.0,14.75,0,0,0,2,0,1,0,0,17.0,15192.5,0,1,2,Good,15.0
2012,10,13,16,6,11.0,1014.0,36.49,0,0,3,2,0,0,0,1,5.0,37000.86,0,0,4,Good,11.0
